term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
any_prior_viol,4.200072913318,0.3982970025171254,10.545077886036593,0.0,3.418943747702738,4.981202078933263,lpm_pooled_viol100,violation | substantive,104390,6569.119353985492
geo_nyc_other,-0.17595879627754055,0.3793246388613556,-0.4638738912550684,0.6427895063028888,-0.919879882247404,0.567962289692323,lpm_pooled_viol100,violation | substantive,104390,-16.134746176840085
geo_outside_nyc,-0.7961858638269439,0.7441478177461025,-1.0699297167039417,0.2847824179269898,-2.2555881698873277,0.6632164422334401,lpm_pooled_viol100,violation | substantive,104390,-54.89539615310524
geo_unknown,-0.9489189077169804,0.4553103283530142,-2.0841146106864907,0.0372787035423241,-1.8418610454552855,-0.05597676997867518,lpm_pooled_viol100,violation | substantive,104390,-61.284064772422866
multi_prop_owner,1.1580010978087885,0.47340056772597633,2.4461337327315733,0.014526930275604366,0.22958087839304275,2.0864213172245343,lpm_pooled_viol100,violation | substantive,104390,218.3563280121215
sg_chinese,2.910027283890805,0.515578872418363,5.644194204935308,1.898027379709788e-08,1.8988950361750943,3.9211595316065155,lpm_pooled_noacc100,no access,179655,1735.7299418738116
sg_south_asian,1.8806766000242274,0.5427346169978218,3.4651863749309646,0.0005411180683767558,0.8162876140596667,2.945065585988788,lpm_pooled_noacc100,no access,179655,555.7940464134659
sg_korean_viet,-0.5422254432988769,1.5637269028715333,-0.3467520078494314,0.7288143706743071,-3.6089428413520297,2.524491954754276,lpm_pooled_noacc100,no access,179655,-41.85471788301962
sg_asian_small,-11.688460599954448,4.220625339818027,-2.769367015281768,0.005668751541170414,-19.96577880463287,-3.4111423952760287,lpm_pooled_noacc100,no access,179655,-99.99916099208187
asian_uncl,1.5666364191848654,0.5541898229822204,2.826894963091241,0.0047472493224993695,0.4797819506439498,2.653490887725781,lpm_pooled_noacc100,no access,179655,379.0507804095291
black_c,-1.5185119741508,0.5815717535323562,-2.6110483614921924,0.009094441725033153,-2.65906676763732,-0.3779571806642801,lpm_pooled_noacc100,no access,179655,-78.0962421848107
hisp_c,-1.8035279610346007,0.5612147378012579,-3.2136147530631693,0.001331766825524383,-2.9041594058850126,-0.7028965161841885,lpm_pooled_noacc100,no access,179655,-83.52832523267351
mixed_uncertain,-0.20925540008165328,0.4889169589404235,-0.4279978353280069,0.6686991035079068,-1.1680993909553046,0.7495885907919981,lpm_pooled_noacc100,no access,179655,-18.881196830494595
owner_occ_star,-0.20036709090837612,0.3639931955955648,-0.5504693311108082,0.5820594150334018,-0.9142156943032802,0.513481512486528,lpm_pooled_noacc100,no access,179655,-18.156974038029826
era_pre1940,3.864703863255237,0.5045738265261865,7.65934271672862,2.90878432451791e-14,2.875154262510641,4.854253463999833,lpm_pooled_noacc100,no access,179655,4668.914783238575
era_4079,2.900017726596995,0.5432626471547944,5.338150417270781,1.0463734967380844e-07,1.8345931894334935,3.9654422637604965,lpm_pooled_noacc100,no access,179655,1717.4467538049225
era_8099,2.1519764408505226,0.9346266998308507,2.3024983570873685,0.02141004120184231,0.31902469218335483,3.9849281895176905,lpm_pooled_noacc100,no access,179655,760.1842640657521
era_unknown,3.242702341077297,2.843767138914035,1.1402840607812936,0.25430547050007135,-2.3343777391494593,8.819782421304053,lpm_pooled_noacc100,no access,179655,2460.2815888405944
com_class,-5.468986425080439,1.227271902692681,-4.456214155217989,8.806549716133816e-06,-7.875862004964636,-3.0621108451962424,lpm_pooled_noacc100,no access,179655,-99.5784497278805
log_bldgarea,-0.7616259909057205,2.183959667830647,-0.34873628946740237,0.7273242636201245,-5.0447185805923125,3.5214665987808713,lpm_pooled_noacc100,no access,179655,-53.30933764631507
mzone,1.6114141485352012,1.5336144250738146,1.0507296502884953,0.29351060926057926,-1.3962478867233525,4.619076183793755,lpm_pooled_noacc100,no access,179655,400.98909507133413
multi_bldg,-0.2862285440560299,0.2935410640525398,-0.9750885961386271,0.3296350666840997,-0.8619093016869643,0.2894522135749045,lpm_pooled_noacc100,no access,179655,-24.890906103988144
log2_area_per_unit,-0.12342098916572074,1.5196565107662834,-0.08121637244424793,0.9352780627155739,-3.1037093324011744,2.856867354069733,lpm_pooled_noacc100,no access,179655,-11.610852451189825
value_rank,0.9870168056068985,0.8252057951042724,1.196085644893199,0.2318059185021233,-0.63134312934938,2.605376740563177,lpm_pooled_noacc100,no access,179655,168.32179601132168
any_prior_viol,0.8269433785764808,0.3107404066877323,2.6612032448277274,0.007848916396468342,0.217531971944392,1.4363547852085696,lpm_pooled_noacc100,no access,179655,128.63196353281273
geo_nyc_other,-0.3459170950655916,0.29906099100054556,-1.1566774185703161,0.2475432891163465,-0.9324233082005184,0.2405891180693352,lpm_pooled_noacc100,no access,179655,-29.2428854185647
geo_outside_nyc,0.09674256319572654,0.5594223161055326,0.17293297104986508,0.8627217368900897,-1.0003736573601911,1.1938587837516443,lpm_pooled_noacc100,no access,179655,10.157675071672356
geo_unknown,-2.073274808664222,0.3520975788379412,-5.888352926216744,4.568963207773891e-09,-2.763794213844152,-1.3827554034842917,lpm_pooled_noacc100,no access,179655,-87.42267766925806
multi_prop_owner,1.211522276824623,0.33927326164138133,3.5709335624132574,0.00036417138774869073,0.5461533992672729,1.876891154381973,lpm_pooled_noacc100,no access,179655,235.85934720495243
